Brand,Name,Codename,Cores,Clock,Socket,Process,L3Cache,TDP,Released
Intel,Xeon Silver 4116,Skylake-SP,12 / 24,2.1 to 3 GHz,Socket 3647,14 nm,16.5MB,85 W,"Jul 11th, 2017"
Intel,Xeon W-2195,Skylake-W,18 / 36,2.3 to 4.3 GHz,Socket 2066,14 nm,24.75MB,140 W,"Sep 29th, 2017"
Intel,Celeron G4900,Coffee Lake,2,3.1 GHz,Socket 1151,14 nm,6MB,51 W,"Apr 3rd, 2018"
Intel,Celeron G4920,Coffee Lake,2,3.2 GHz,Socket 1151,14 nm,6MB,51 W,"Apr 3rd, 2018"
Intel,Core i3-8000,Coffee Lake,4,3.6 GHz,Socket 1151,14 nm,6MB,65 W,"Sep 1st, 2018"
Intel,Core i3-8020,Coffee Lake,4,3.7 GHz,Socket 1151,14 nm,6MB,65 W,"Sep 1st, 2018"
Intel,Core i3-8100T,Coffee Lake,4,3.1 GHz,Socket 1151,14 nm,6MB,35 W,"Apr 2nd, 2018"
Intel,Core i3-8109U,Kaby Lake-R,2 / 4,3 to 3.6 GHz,BGA 1356,14 nm,4MB,28 W,"Apr 5th, 2018"
Intel,Core i3-8120,Coffee Lake,4,3.7 GHz,Socket 1151,14 nm,6MB,65 W,"Sep 1st, 2018"
Intel,Core i3-8121U,Coffee Lake-U,2 / 4,2.2 GHz,BGA 1440,10 nm,4MB,28 W,"May 5th, 2018"
Intel,Core i3-8130U,Kaby Lake-R,2 / 4,2.4 to 3.4 GHz,BGA 1356,14 nm,4MB,15 W,"Feb 13th, 2018"
Intel,Core i3-8145U,Whiskey Lake-U,2 / 4,2.1 to 3.9 GHz,BGA 1440,10 nm,4MB,28 W,"Oct 1st, 2018"
Intel,Core i3-8300,Coffee Lake,4,3.7 GHz,Socket 1151,14 nm,8MB,62 W,"Feb 14th, 2018"
Intel,Core i3-8300T,Coffee Lake,4,3.2 GHz,Socket 1151,14 nm,8MB,35 W,"Apr 2nd, 2018"
Intel,Core i3-9000,Coffee Lake,4,3.7 GHz,Socket 1151,14 nm,6MB,65 W,"Sep 1st, 2018"
Intel,Core i3-9100,Coffee Lake,4,3.7 GHz,Socket 1151,14 nm,6MB,65 W,"Sep 1st, 2018"
Intel,Core i5-8259U,Coffee Lake-U,4 / 8,2.3 to 3.8 GHz,BGA 1356,14 nm,6MB,28 W,"Apr 5th, 2018"
Intel,Core i5-8265U,Whiskey Lake-U,4 / 8,1.6 to 4.1 GHz,BGA 1440,14 nm,6MB,28 W,"Oct 1st, 2018"
Intel,Core i5-8269U,Kaby Lake-R,4 / 8,2.6 to 4.2 GHz,BGA 1356,14 nm,6MB,28 W,"Apr 5th, 2018"
Intel,Core i5-8300H,Coffee Lake-H,4 / 8,2.3 to 3.9 GHz,BGA 1440,14 nm,12MB,45 W,"Apr 2nd, 2018"
Intel,Core i5-8305G,Kaby Lake G,4 / 8,2.8 to 3.8 GHz,BGA 2270,14 nm,6MB,65 W,"Feb 1st, 2018"
Intel,Core i5-8400H,Coffee Lake-H,4 / 8,2.5 to 4.1 GHz,BGA 1440,14 nm,12MB,45 W,"Apr 2nd, 2018"
Intel,Core i5-8400T,Coffee Lake,6,1.7 to 3.3 GHz,Socket 1151,14 nm,9MB,35 W,"Apr 2nd, 2018"
Intel,Core i5-8420,Coffee Lake,6,2.9 to 4.1 GHz,Socket 1151,14 nm,9MB,65 W,"Sep 1st, 2018"
Intel,Core i5-8420T,Coffee Lake,6,1.8 to 3.4 GHz,Socket 1151,14 nm,9MB,35 W,"Sep 1st, 2018"
Intel,Core i5-8500,Coffee Lake,6,3 to 4.1 GHz,Socket 1151,14 nm,9MB,65 W,"Feb 14th, 2018"
Intel,Core i5-8500T,Coffee Lake,6,2.1 to 3.5 GHz,Socket 1151,14 nm,9MB,35 W,"Apr 2nd, 2018"
Intel,Core i5-8550,Coffee Lake,6,3 to 4.3 GHz,Socket 1151,14 nm,9MB,65 W,"Sep 1st, 2018"
Intel,Core i5-8600,Coffee Lake,6,3.1 to 4.3 GHz,Socket 1151,14 nm,9MB,65 W,"Feb 14th, 2018"
Intel,Core i5-8600T,Coffee Lake,6,2.3 to 3.7 GHz,Socket 1151,14 nm,9MB,35 W,"Apr 2nd, 2018"
Intel,Core i5-8650,Coffee Lake,6,3.1 to 4.5 GHz,Socket 1151,14 nm,9MB,65 W,"Sep 1st, 2018"
Intel,Core i5-8650K,Coffee Lake,6,3.7 to 4.5 GHz,Socket 1151,14 nm,9MB,95 W,"Sep 1st, 2018"
Intel,Core i5-9400,Coffee Lake,6,2.9 to 4.1 GHz,Socket 1151,14 nm,9MB,65 W,"Oct 19th, 2018"
Intel,Core i5-9400T,Coffee Lake,6,1.8 to 3.4 GHz,Socket 1151,14 nm,9MB,35 W,"Sep 1st, 2018"
Intel,Core i5-9500,Coffee Lake,6,3 to 4.3 GHz,Socket 1151,14 nm,9MB,65 W,"Oct 19th, 2018"
Intel,Core i5-9600,Coffee Lake,6,3.1 to 4.5 GHz,Socket 1151,14 nm,9MB,65 W,"Oct 19th, 2018"
Intel,Core i5-9600K,Coffee Lake,6,3.7 to 4.6 GHz,Socket 1151,14 nm,9MB,95 W,"Oct 19th, 2018"
Intel,Core i7-8086K,Coffee Lake,6 / 12,4 to 5 GHz,Socket 1151,14 nm,12MB,95 W,"Jun 5th, 2018"
Intel,Core i7-8559U,Kaby Lake-R,4 / 8,2.7 to 4.5 GHz,BGA 1356,14 nm,8MB,28 W,"Apr 5th, 2018"
Intel,Core i7-8565U,Whiskey Lake-U,4 / 8,1.8 to 4.6 GHz,BGA 1440,14 nm,8MB,28 W,"Oct 1st, 2018"
Intel,Core i7-8670,Coffee Lake,6 / 12,3.1 to 4.4 GHz,Socket 1151,14 nm,12MB,65 W,"Jan 1st, 2018"
Intel,Core i7-8670T,Coffee Lake,6 / 12,2.3 to 3.7 GHz,Socket 1151,14 nm,12MB,35 W,"Sep 1st, 2018"
Intel,Core i7-8700,Coffee Lake,6 / 12,3.2 to 4.6 GHz,Socket 1151,14 nm,12MB,65 W,"Jan 1st, 2018"
Intel,Core i7-8700T,Coffee Lake,6 / 12,2.4 to 4 GHz,Socket 1151,14 nm,12MB,35 W,"Apr 2nd, 2018"
Intel,Core i7-8705G,Kaby Lake G,4 / 8,3.1 to 4.1 GHz,BGA 2270,14 nm,8MB,65 W,"Jan 7th, 2018"
Intel,Core i7-8706G,Kaby Lake G,4 / 8,3.1 to 4.1 GHz,BGA 2270,14 nm,8MB,65 W,"Feb 1st, 2018"
Intel,Core i7-8709G,Kaby Lake G,4 / 8,3.1 to 4.1 GHz,BGA 2270,14 nm,8MB,65 W,"Feb 1st, 2018"
Intel,Core i7-8750H,Coffee Lake-H,6 / 12,2.2 to 4.1 GHz,BGA 1440,14 nm,12MB,45 W,"Apr 2nd, 2018"
Intel,Core i7-8809G,Kaby Lake G,4 / 8,3.1 to 4.2 GHz,BGA 2270,14 nm,8MB,65 W,"Feb 1st, 2018"
Intel,Core i7-8850H,Coffee Lake-H,6 / 12,2.7 to 4.3 GHz,BGA 1440,14 nm,12MB,45 W,"Apr 2nd, 2018"
Intel,Core i7-9700K,Coffee Lake,8,3.6 to 4.9 GHz,Socket 1151,14 nm,12MB,95 W,"Oct 19th, 2018"
Intel,Core i7-9800X,Skylake-X,8 / 16,3.8 to 4.4 GHz,Socket 2066,14 nm,16.5MB,165 W,"Oct 19th, 2018"
Intel,Core i9-8950HK,Coffee Lake-H,6 / 12,2.9 to 4.7 GHz,BGA 1440,14 nm,12MB,95 W,"Apr 2nd, 2018"
Intel,Core i9-9820X,Skylake-X,10 / 20,3.3 to 4.2 GHz,Socket 2066,14 nm,16.5MB,165 W,"Oct 19th, 2018"
Intel,Core i9-9900K,Coffee Lake-R,8 / 16,3.6 to 5 GHz,Socket 1151,14 nm,16MB,95 W,"Oct 19th, 2018"
Intel,Core i9-9900X,Skylake-X,10 / 20,3.5 to 4.5 GHz,Socket 2066,14 nm,19.25MB,165 W,"Oct 19th, 2018"
Intel,Core i9-9920X,Skylake-X,12 / 24,3.5 to 4.5 GHz,Socket 2066,14 nm,19.25MB,165 W,"Oct 19th, 2018"
Intel,Core i9-9940X,Skylake-X,14 / 28,3.3 to 4.5 GHz,Socket 2066,14 nm,19.25MB,165 W,"Oct 19th, 2018"
Intel,Core i9-9960X,Skylake-X,16 / 32,3.1 to 4.5 GHz,Socket 2066,14 nm,22MB,165 W,"Oct 19th, 2018"
Intel,Core i9-9980XE,Skylake-X,18 / 36,3 to 4.5 GHz,Socket 2066,14 nm,24.75MB,165 W,"Oct 19th, 2018"
Intel,Core i9-9990XE,Skylake-X,14 / 28,4 to 5.1 GHz,Socket 2066,14 nm,19.25MB,255 W,"Oct 19th, 2018"
Intel,Core m3-8114Y,Cannon Lake-Y,2 / 4,1500 MHz,BGA 1440,10 nm,4MB,28 W,"May 5th, 2018"
Intel,Pentium Gold G5400,Coffee Lake,2 / 4,3.7 GHz,Socket 1151,14 nm,4MB,51 W,"Apr 2nd, 2018"
Intel,Pentium Gold G5500,Coffee Lake,2 / 4,3.8 GHz,Socket 1151,14 nm,4MB,51 W,"Apr 2nd, 2018"
Intel,Pentium Gold G5600,Coffee Lake,2 / 4,3.9 GHz,Socket 1151,14 nm,4MB,51 W,"Apr 2nd, 2018"
Intel,Xeon E-2124,Coffee Lake-S,4,3.4 to 4.5 GHz,Socket 1151,14 nm,8MB,72 W,"May 31st, 2018"
Intel,Xeon E-2124G,Coffee Lake-S,4,3.4 to 4.5 GHz,Socket 1151,14 nm,8MB,72 W,"May 31st, 2018"
Intel,Xeon Platinum 8253,Cascade Lake-SP,16 / 32,2.2 to 3 GHz,Socket 3647,14 nm,22MB,125 W,"Dec 11th, 2018"
Intel,Xeon Platinum 8256,Cascade Lake-SP,4 / 8,3.8 to 3.9 GHz,Socket 3647,14 nm,16.5MB,105 W,"Dec 11th, 2018"
Intel,Xeon Platinum 8260,Cascade Lake-SP,24 / 48,2.4 to 3.9 GHz,Socket 3647,14 nm,35.75MB,165 W,"Dec 11th, 2018"
Intel,Xeon Platinum 8260M,Cascade Lake-SP,24 / 48,2.4 to 3.9 GHz,Socket 3647,14 nm,35.75MB,165 W,"Dec 11th, 2018"
Intel,Xeon Platinum 8268,Cascade Lake-SP,24 / 48,2.9 to 3.9 GHz,Socket 3647,14 nm,35.75MB,205 W,"Dec 11th, 2018"
Intel,Xeon Platinum 8270,Cascade Lake-SP,26 / 52,2.7 to 4 GHz,Socket 3647,14 nm,35.75MB,205 W,"Dec 11th, 2018"
Intel,Xeon Platinum 8276,Cascade Lake-SP,28 / 56,2.2 to 4 GHz,Socket 3647,14 nm,38.5MB,165 W,"Dec 11th, 2018"
Intel,Xeon Platinum 8280,Cascade Lake-SP,28 / 56,2.7 to 4 GHz,Socket 3647,14 nm,38.5MB,205 W,"Dec 11th, 2018"
Intel,Xeon Platinum 8280M,Cascade Lake-SP,28 / 56,2.7 to 4 GHz,Socket 3647,14 nm,38.5MB,205 W,"Dec 11th, 2018"
Intel,Xeon W-3175X,Skylake-W,28 / 56,3.1 to 4.3 GHz,Socket 3647,14 nm,38.5MB,255 W,"Dec 19th, 2018"
Intel,Core i3-1000G1,Ice Lake-Y,2 / 4,1.1 to 3.2 GHz,BGA 1440,10 nm,4MB,9 W,"Aug 1st, 2019"
Intel,Core i3-1000G4,Ice Lake-Y,2 / 4,1.1 to 3.2 GHz,BGA 1440,10 nm,4MB,9 W,"Aug 1st, 2019"
Intel,Core i3-1005G1,Ice Lake-U,2 / 4,1.2 to 3.4 GHz,BGA 1526,10 nm,4MB,15 W,"Aug 1st, 2019"
Intel,Core i3-10110U,Comet Lake-U,2 / 4,2.1 to 4.1 GHz,BGA 1440,14 nm,4MB,25 W,"Aug 21st, 2019"
Intel,Core i3-10110Y,Comet Lake-Y,2 / 4,1 to 4 GHz,BGA 1440,14 nm,4MB,9 W,"Aug 21st, 2019"
Intel,Core i3-9100F,Coffee Lake,4,3.6 to 4.2 GHz,Socket 1151,14 nm,6MB,65 W,"Apr 23rd, 2019"
Intel,Core i3-9300,Coffee Lake,4,3.7 to 4.3 GHz,Socket 1151,14 nm,8MB,62 W,"Apr 23rd, 2019"
Intel,Core i3-9320,Coffee Lake,4,3.7 to 4.4 GHz,Socket 1151,14 nm,8MB,62 W,"Apr 23rd, 2019"
Intel,Core i3-9350K,Coffee Lake,4,4 to 4.6 GHz,Socket 1151,14 nm,8MB,91 W,"Apr 23rd, 2019"
Intel,Core i3-9350KF,Coffee Lake,4,4 to 4.6 GHz,Socket 1151,14 nm,8MB,91 W,"Jan 8th, 2019"
Intel,Core i5-10210U,Comet Lake-U,4 / 8,1.6 to 4.2 GHz,BGA 1440,14 nm,6MB,25 W,"Aug 21st, 2019"
Intel,Core i5-10210Y,Comet Lake-Y,4 / 8,1 to 4 GHz,BGA 1440,14 nm,6MB,9 W,"Aug 21st, 2019"
Intel,Core i5-1030G4,Ice Lake-Y,4 / 8,0.7 to 3.5 GHz,BGA 1440,10 nm,6MB,9 W,"Aug 1st, 2019"
Intel,Core i5-1030G7,Ice Lake-Y,4 / 8,0.8 to 3.5 GHz,BGA 1440,10 nm,6MB,9 W,"Aug 1st, 2019"
Intel,Core i5-10310Y,Comet Lake-Y,4 / 8,1.1 to 4.1 GHz,BGA 1440,14 nm,6MB,9 W,"Aug 21st, 2019"
Intel,Core i5-1035G1,Ice Lake-U,4 / 8,1 to 3.6 GHz,BGA 1526,10 nm,6MB,15 W,"Aug 1st, 2019"
Intel,Core i5-1035G4,Ice Lake-U,4 / 8,1.1 to 3.7 GHz,BGA 1526,10 nm,6MB,15 W,"Aug 1st, 2019"
Intel,Core i5-1035G7,Ice Lake-U,4 / 8,1.2 to 3.7 GHz,BGA 1526,10 nm,6MB,15 W,"Aug 1st, 2019"
Intel,Core i5-9400F,Coffee Lake,6,2.9 to 4.1 GHz,Socket 1151,14 nm,9MB,65 W,"Jan 8th, 2019"
Intel,Core i5-9500F,Coffee Lake,6,3 to 4.4 GHz,Socket 1151,14 nm,9MB,65 W,"Apr 23rd, 2019"
Intel,Core i5-9600KF,Coffee Lake,6,3.7 to 4.6 GHz,Socket 1151,14 nm,9MB,95 W,"Jan 8th, 2019"
Intel,Core i7-10510U,Comet Lake-U,4 / 8,1.8 to 4.9 GHz,BGA 1440,14 nm,8MB,25 W,"Aug 21st, 2019"
Intel,Core i7-10510Y,Comet Lake-Y,4 / 8,1.2 to 4.5 GHz,BGA 1440,14 nm,8MB,9 W,"Aug 21st, 2019"
Intel,Core i7-1060G7,Ice Lake-Y,4 / 8,1 to 3.8 GHz,BGA 1440,10 nm,8MB,9 W,"Aug 1st, 2019"
Intel,Core i7-1065G7,Ice Lake-U,4 / 8,1.3 to 3.9 GHz,BGA 1526,10 nm,8MB,15 W,"Aug 1st, 2019"
Intel,Core i7-1068NG7,Ice Lake-U,4 / 8,2.3 to 4.1 GHz,BGA 1526,10 nm,8MB,28 W,"Aug 1st, 2019"
Intel,Core i7-10710U,Comet Lake-U,6 / 12,1.1 to 4.7 GHz,BGA 1440,14 nm,12MB,25 W,"Aug 21st, 2019"
Intel,Core i7-9700,Coffee Lake,8,3 to 4.7 GHz,Socket 1151,14 nm,12MB,65 W,"Apr 23rd, 2019"
Intel,Core i7-9700F,Coffee Lake,8,3 to 4.7 GHz,Socket 1151,14 nm,12MB,65 W,"Apr 23rd, 2019"
Intel,Core i7-9700KF,Coffee Lake,8,3.6 to 4.9 GHz,Socket 1151,14 nm,12MB,95 W,"Jan 8th, 2019"
Intel,Core i7-9750H,Coffee Lake-HR,6 / 12,2.6 to 4.5 GHz,BGA 1440,14 nm,12MB,45 W,"Apr 23rd, 2019"
Intel,Core i7-9750HF,Coffee Lake-HR,6 / 12,2.6 to 4.5 GHz,BGA 1440,14 nm,12MB,45 W,"Apr 23rd, 2019"
Intel,Core i7-9850H,Coffee Lake-HR,6 / 12,2.6 to 4.6 GHz,BGA 1440,14 nm,12MB,45 W,"Apr 23rd, 2019"
Intel,Core i7-9850HE,Coffee Lake-HR,6 / 12,2.7 to 4.4 GHz,BGA 1440,14 nm,9MB,45 W,Jun 2019
Intel,Core i7-9850HL,Coffee Lake-HR,6 / 12,1.9 to 4.1 GHz,BGA 1440,14 nm,9MB,25 W,Jun 2019
Intel,Core i9-10900X,Cascade Lake-X,10 / 20,3.7 to 4.7 GHz,Socket 2066,14 nm,19.25MB,165 W,"Oct 19th, 2019"
Intel,Core i9-10920X,Cascade Lake-X,12 / 24,3.5 to 4.8 GHz,Socket 2066,14 nm,19.25MB,165 W,"Oct 19th, 2019"
Intel,Core i9-10940X,Cascade Lake-X,14 / 28,3.3 to 4.8 GHz,Socket 2066,14 nm,19.25MB,165 W,"Oct 19th, 2019"
Intel,Core i9-10980XE,Cascade Lake-X,18 / 36,3 to 4.8 GHz,Socket 2066,14 nm,24.75MB,165 W,"Oct 19th, 2019"
Intel,Core i9-9880H,Coffee Lake-HR,8 / 16,2.3 to 4.8 GHz,BGA 1440,14 nm,16MB,45 W,"Apr 23rd, 2019"
Intel,Core i9-9900,Coffee Lake-R,8 / 16,3.1 to 5 GHz,Socket 1151,14 nm,16MB,65 W,"Apr 23rd, 2019"
Intel,Core i9-9900KF,Coffee Lake-R,8 / 16,3.6 to 5 GHz,Socket 1151,14 nm,16MB,95 W,"Jan 8th, 2019"
Intel,Core i9-9900KS,Coffee Lake-R,8 / 16,4 to 5 GHz,Socket 1151,14 nm,16MB,127 W,"Oct 28th, 2019"
Intel,Core i9-9980HK,Coffee Lake-HR,8 / 16,2.4 to 5 GHz,BGA 1440,14 nm,16MB,45 W,"Apr 23rd, 2019"
Intel,Pentium Gold G5620,Coffee Lake,2 / 4,4 GHz,Socket 1151,14 nm,4MB,51 W,"Feb 20th, 2019"
Intel,Xeon Platinum 9221,Cascade Lake-AP,32 / 64,2.1 to 3.7 GHz,BGA 5903,14 nm,71.5MB,250 W,"Apr 2nd, 2019"
Intel,Xeon Platinum 9222,Cascade Lake-AP,32 / 64,2.3 to 3.7 GHz,BGA 5903,14 nm,71.5MB,250 W,"Apr 2nd, 2019"
Intel,Xeon Platinum 9242,Cascade Lake-AP,48 / 96,2.3 to 3.8 GHz,BGA 5903,14 nm,71.5MB,350 W,"Apr 2nd, 2019"
Intel,Xeon Platinum 9282,Cascade Lake-AP,56 / 112,2.6 to 3.8 GHz,BGA 5903,14 nm,77MB,400 W,"Apr 2nd, 2019"
Intel,Celeron G5900,Comet Lake,2,3.4 GHz,Socket 1200,14 nm,2MB,58 W,"Apr 30th, 2020"
Intel,Celeron G5920,Comet Lake,2,3.5 GHz,Socket 1200,14 nm,2MB,58 W,"Apr 30th, 2020"
Intel,Core i3-10100,Comet Lake,4 / 8,3.6 to 4.3 GHz,Socket 1200,14 nm,6MB,65 W,"Apr 30th, 2020"
Intel,Core i3-10300,Comet Lake,4 / 8,3.7 to 4.4 GHz,Socket 1200,14 nm,8MB,62 W,"Apr 30th, 2020"
Intel,Core i3-10320,Comet Lake,4 / 8,3.8 to 4.6 GHz,Socket 1200,14 nm,8MB,91 W,"Apr 30th, 2020"
Intel,Core i3-10350K,Comet Lake,4 / 8,4.1 to 4.8 GHz,Socket 1200,14 nm,8MB,91 W,"Apr 30th, 2020"
Intel,Core i3-1110G4,Tiger Lake-U,2 / 4,1.8 to 3.9 GHz,BGA 1598,10 nm,6MB,15 W,"Sep 2nd, 2020"
Intel,Core i3-1115G4,Tiger Lake-U,2 / 4,3 to 4.1 GHz,BGA 1449,10 nm,6MB,28 W,"Sep 2nd, 2020"
Intel,Core i3-1120G4,Tiger Lake-U,4 / 8,1.1 to 3.5 GHz,BGA 1598,10 nm,8MB,15 W,"Sep 2nd, 2020"
Intel,Core i3-1125G4,Tiger Lake-U,4 / 8,2 to 3.7 GHz,BGA 1449,10 nm,8MB,28 W,"Sep 2nd, 2020"
Intel,Core i5-10200H,Comet Lake-H,4 / 8,2.4 to 4.1 GHz,BGA 1440,14 nm,6MB,45 W,"Sep 17th, 2020"
Intel,Core i5-10300H,Comet Lake-H,4 / 8,2.5 to 4.5 GHz,BGA 1440,14 nm,6MB,45 W,"Sep 17th, 2020"
Intel,Core i5-1038NG7,Ice Lake-U,4 / 8,2 to 3.8 GHz,BGA 1526,10 nm,6MB,28 W,"May 4th, 2020"
Intel,Core i5-10400,Comet Lake,6 / 12,2.9 to 4.3 GHz,Socket 1200,14 nm,12MB,65 W,"Apr 30th, 2020"
Intel,Core i5-10400F,Comet Lake,6 / 12,2.9 to 4.3 GHz,Socket 1200,14 nm,12MB,65 W,"Apr 30th, 2020"
Intel,Core i5-10400H,Comet Lake-H,4 / 8,2.6 to 4.6 GHz,BGA 1440,14 nm,6MB,45 W,"Apr 2nd, 2020"
Intel,Core i5-10500,Comet Lake,6 / 12,3.1 to 4.5 GHz,Socket 1200,14 nm,12MB,65 W,"Apr 30th, 2020"
Intel,Core i5-10600,Comet Lake,6 / 12,3.3 to 4.8 GHz,Socket 1200,14 nm,12MB,65 W,"Apr 30th, 2020"
Intel,Core i5-10600K,Comet Lake,6 / 12,4.1 to 4.8 GHz,Socket 1200,14 nm,12MB,125 W,"Apr 30th, 2020"
Intel,Core i5-10600KF,Comet Lake,6 / 12,4.1 to 4.8 GHz,Socket 1200,14 nm,12MB,95 W,"Apr 30th, 2020"
Intel,Core i5-1130G7,Tiger Lake-U,4 / 8,1.1 to 4 GHz,BGA 1598,10 nm,8MB,15 W,"Sep 2nd, 2020"
Intel,Core i5-1135G7,Tiger Lake-U,4 / 8,2.4 to 4.2 GHz,BGA 1449,10 nm,8MB,28 W,"Sep 2nd, 2020"
Intel,Core i5-1145G7,Tiger Lake-U,4 / 8,2.6 to 4.4 GHz,BGA 1449,10 nm,8MB,28 W,"Sep 2nd, 2020"
Intel,Core i7-10610U,Comet Lake-U,4 / 8,1.8 to 4.9 GHz,BGA 1440,14 nm,8MB,25 W,"Apr 2nd, 2020"
Intel,Core i7-10700,Comet Lake,8 / 16,2.9 to 4.8 GHz,Socket 1200,14 nm,16MB,65 W,"Apr 30th, 2020"
Intel,Core i7-10700F,Comet Lake,8 / 16,2.9 to 4.8 GHz,Socket 1200,14 nm,16MB,65 W,"Apr 30th, 2020"
Intel,Core i7-10700K,Comet Lake,8 / 16,3.8 to 5.1 GHz,Socket 1200,14 nm,16MB,125 W,"Apr 30th, 2020"
Intel,Core i7-10700KF,Comet Lake,8 / 16,3.8 to 5.1 GHz,Socket 1200,14 nm,16MB,125 W,"Apr 30th, 2020"
Intel,Core i7-10750H,Comet Lake-H,6 / 12,2.6 to 5 GHz,BGA 1440,14 nm,12MB,45 W,"Apr 2nd, 2020"
Intel,Core i7-10810U,Comet Lake-U,6 / 12,1.1 to 4.9 GHz,BGA 1440,14 nm,12MB,25 W,"Apr 2nd, 2020"
Intel,Core i7-10850H,Comet Lake-H,6 / 12,2.7 to 5.1 GHz,BGA 1440,14 nm,12MB,45 W,"Apr 2nd, 2020"
Intel,Core i7-10870H,Comet Lake-H,8 / 16,2.2 to 5 GHz,BGA 1440,14 nm,12MB,45 W,"Sep 17th, 2020"
Intel,Core i7-10875H,Comet Lake-H,8 / 16,2.1 to 5.1 GHz,BGA 1440,14 nm,12MB,45 W,"Apr 2nd, 2020"
Intel,Core i7-1160G7,Tiger Lake-U,4 / 8,1.2 to 4.4 GHz,BGA 1598,10 nm,12MB,15 W,"Sep 2nd, 2020"
Intel,Core i7-1165G7,Tiger Lake-U,4 / 8,2.8 to 4.7 GHz,BGA 1449,10 nm,12MB,28 W,"Sep 2nd, 2020"
Intel,Core i7-1185G7,Tiger Lake-U,4 / 8,3 to 4.8 GHz,BGA 1449,10 nm,12MB,28 W,"Sep 2nd, 2020"
Intel,Core i9-10800F,Comet Lake,10 / 20,2.7 to 5 GHz,Socket 1200,14 nm,20MB,65 W,"Apr 30th, 2020"
Intel,Core i9-10850K,Comet Lake,10 / 20,3.6 to 5.2 GHz,Socket 1200,14 nm,20MB,125 W,"Jul 27th, 2020"
Intel,Core i9-10885H,Comet Lake-H,8 / 16,2.4 to 5.3 GHz,BGA 1440,14 nm,12MB,45 W,"Apr 2nd, 2020"
Intel,Core i9-10900,Comet Lake,10 / 20,2.8 to 5.2 GHz,Socket 1200,14 nm,20MB,65 W,"Apr 30th, 2020"
Intel,Core i9-10900F,Comet Lake,10 / 20,2.8 to 5.2 GHz,Socket 1200,14 nm,20MB,65 W,"Apr 30th, 2020"
Intel,Core i9-10900K,Comet Lake,10 / 20,3.7 to 5.3 GHz,Socket 1200,14 nm,20MB,125 W,"Apr 30th, 2020"
Intel,Core i9-10900KF,Comet Lake,10 / 20,3.7 to 5.3 GHz,Socket 1200,14 nm,20MB,125 W,"Apr 30th, 2020"
Intel,Core i9-10980HK,Comet Lake-H,8 / 16,2.4 to 5.3 GHz,BGA 1440,14 nm,16MB,45 W,"Apr 2nd, 2020"
Intel,Core i9-10990XE,Cascade Lake-X,22 / 44,4 to 5 GHz,Socket 2066,14 nm,30.25MB,380 W,Never Released
Intel,Pentium Gold G6400,Comet Lake,2 / 4,4 GHz,Socket 1200,14 nm,4MB,58 W,"Apr 30th, 2020"
Intel,Pentium Gold G6500,Comet Lake,2 / 4,4.1 GHz,Socket 1200,14 nm,4MB,58 W,"Apr 30th, 2020"
Intel,Pentium Gold G6600,Comet Lake,2 / 4,4.2 GHz,Socket 1200,14 nm,4MB,58 W,"Apr 30th, 2020"
Intel,Xeon W-1290,Comet Lake,10 / 20,3.2 to 5.2 GHz,Socket 1200,14 nm,20MB,80 W,"May 13th, 2020"
Intel,Xeon W-1290P,Comet Lake,10 / 20,3.7 to 5.3 GHz,Socket 1200,10 nm,20MB,125 W,"May 13th, 2020"
Intel,Core i5-11260H,Tiger Lake-H,6 / 12,2.1 to 4.4 GHz,BGA 1787,10 nm,12MB,35 W,"May 11th, 2021"
Intel,Core i5-11320H,Tiger Lake-H,6 / 8,2.5 to 4.5 GHz,BGA 1449,10 nm,8MB,28 W,"Jun 21st, 2021"
Intel,Core i5-11400H,Tiger Lake-H,6 / 12,2.2 to 4.5 GHz,BGA 1787,10 nm,12MB,35 W,"May 11th, 2021"
Intel,Core i5-11500H,Tiger Lake-H,6 / 12,2.4 to 4.6 GHz,BGA 1787,10 nm,12MB,35 W,"May 11th, 2021"
Intel,Core i5-1155G7,Tiger Lake-U,4 / 8,2.5 to 4.5 GHz,BGA 1449,10 nm,8MB,28 W,"May 31st, 2021"
Intel,Core i5-11600,Rocket Lake,6 / 12,2.8 to 4.8 GHz,Socket 1200,14 nm,12MB,65 W,"Mar 16th, 2021"
Intel,Core i5-11600K,Rocket Lake,6 / 12,3.9 to 4.9 GHz,Socket 1200,14 nm,12MB,125 W,"Mar 16th, 2021"
Intel,Core i5-11600KF,Rocket Lake,6 / 12,3.9 to 4.9 GHz,Socket 1200,14 nm,12MB,125 W,"Mar 16th, 2021"
Intel,Core i5-11600T,Rocket Lake,6 / 12,1.7 to 4.1 GHz,Socket 1200,14 nm,12MB,35 W,"Mar 16th, 2021"
Intel,Core i5-12600K,Alder Lake-S,10 / 16,3.7 to 4.9 GHz,Socket 1700,10 nm,20MB,125 W,"Nov 4th, 2021"
Intel,Core i5-12600KF,Alder Lake-S,10 / 16,3.7 to 4.9 GHz,Socket 1700,10 nm,20MB,125 W,"Nov 4th, 2021"
Intel,Core i7-11390H,Tiger Lake-H,6 / 8,2.9 to 5 GHz,BGA 1449,10 nm,12MB,28 W,"Jun 21st, 2021"
Intel,Core i7-11600H,Tiger Lake-H,6 / 12,2.5 to 4.6 GHz,BGA 1787,10 nm,18MB,35 W,"May 11th, 2021"
